ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07643;2023-12-02T07:00:00+01:00;100660;290.0;3;280;7.3;280.35;274.45;66;60000.0;0;;;;0;;;;;100560.0;;;940.0;279.75;;281.95;;275.25;;;9.9;11.1;-10.0;;0.0;;;0.0;0.0;0.0;0.4;2.6;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;7.2000000000000455;6.600000000000023;;8.800000000000011;;2.1000000000000227;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2023-12-03T04:00:00+01:00;102110;20.0;1;360;3.6;270.05;264.55;66;29800.0;0;;;;0;;;;;102010.0;;;1740.0;;;;;267.55;;;4.4;4.4;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;-3.099999999999966;;;;;-5.599999999999966;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2023-11-27T16:00:00+01:00;100890;-270.0;6;230;2.5;282.85;276.15;63;56660.0;0;;;100.0;8;1750.0;;;;100790.0;;;-680.0;;;;;272.75;;;3.9;4.3;-10.0;;0.0;;;-0.1;-0.1;-0.1;-0.1;-0.1;;;;;1.0;;1860.0;8.0;;2220.0;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.700000000000045;;;;;-0.39999999999997726;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-26T13:00:00+01:00;101700;-140.0;7;340;6.3;285.55;266.05;25;47160.0;0;;;;0;;;;;101600.0;;;40.0;;;;;270.55;;;9.2;9.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.400000000000034;;;;;-2.599999999999966;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-12-01T07:00:00+01:00;99720;-90.0;7;20;1.5;283.85;283.05;95;7000.0;0;;;100.0;;1750.0;;;;99620.0;;;;283.45;;284.95;;282.15;;;;2.6;-10.0;;0.0;;;;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.700000000000045;10.300000000000011;;11.800000000000011;;9.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2023-11-15T07:00:00+01:00;102230;70.0;1;290;8.7;288.35;278.55;52;55000.0;0;;;;;;;;;102130.0;;;;287.55;;294.05;;285.15;;;;12.9;-10.0;;0.0;;;;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.200000000000045;14.400000000000034;;20.900000000000034;;12.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-11T01:00:00+01:00;101360;100.0;1;250;6.2;284.75;277.75;62;50000.0;0;;;;;1750.0;;;;101260.0;;;;;;;;;;;;8.7;-10.0;;0.0;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.600000000000023;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-11T07:00:00+01:00;101250;-60.0;5;320;1.9;283.15;277.75;69;54460.0;0;;;100.0;8;6240.0;;;;101150.0;;;140.0;283.15;;286.05;;279.75;;;2.8;6.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;6240.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.0;10.0;;12.900000000000034;;6.600000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-11T22:00:00+01:00;101250;10.0;3;360;1.8;284.25;279.95;75;39710.0;0;;;100.0;8;1750.0;;;;101150.0;;;-10.0;;;;;282.75;;;2.9;4.1;-10.0;;0.0;;;-0.1;-0.1;-0.1;-0.1;-0.1;;;;;8.0;;1680.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.100000000000023;;;;;9.600000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-17T04:00:00+01:00;102260;-10.0;8;260;4.7;286.35;278.55;59;60000.0;0;;;;0;;;;;102160.0;;;130.0;;;;;281.55;;;6.8;8.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.2;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.200000000000045;;;;;8.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-16T22:00:00+01:00;102150;220.0;1;280;8.2;289.55;279.35;51;55000.0;0;;;;;1750.0;;;;102050.0;;;;;;;;;;;13.9;15.9;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.400000000000034;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-09T01:00:00+01:00;101740;-170.0;6;40;5.9;283.15;281.25;88;47940.0;0;;;90.0;7;800.0;;;;101640.0;;;-430.0;;;;;279.35;;;7.9;8.9;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;6.0;;840.0;7.0;;990.0;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.0;;;;;6.2000000000000455;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-29T19:00:00+01:00;100670;-20.0;6;80;1.5;281.85;274.55;60;60000.0;0;;;100.0;8;800.0;;;;100570.0;;;-190.0;272.55;;285.25;;267.95;;;2.0;2.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;780.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.700000000000045;-0.5999999999999659;;12.100000000000023;;-5.199999999999989;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-29T22:00:00+01:00;100610;-60.0;7;50;3.5;281.35;272.35;53;37380.0;0;;;100.0;8;800.0;;;;100510.0;;;-360.0;;;;;280.05;;;5.1;5.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;870.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;8.200000000000045;;;;;6.900000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-21T10:00:00+01:00;101310;10.0;2;310;2.6;288.35;278.55;52;60000.0;0;;;;;;;;;101210.0;;;;;;;;;;;;4.1;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.200000000000045;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-05T01:00:00+01:00;99230;50.0;3;300;2.8;282.95;281.85;93;10980.0;0;;;;0;;;;;99130.0;;;-950.0;;;;;280.25;;;3.4;3.6;-10.0;;0.0;;;0.0;0.6;1.4;1.4;2.2;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.800000000000011;;;;;7.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-14T13:00:00+01:00;101720;-160.0;8;150;3.6;292.35;288.65;79;19000.0;0;;;;;;;;;101630.0;;;;;;;;;;;;5.1;-10.0;;0.0;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;19.200000000000045;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-13T01:00:00+01:00;101920;50.0;0;300;2.7;289.35;283.85;70;41250.0;0;;;100.0;8;3900.0;;;;101820.0;;;800.0;;;;;285.55;;;4.2;4.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;1.6;;;;;6.0;;3900.0;8.0;;4980.0;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.200000000000045;;;;;12.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-12-04T01:00:00+01:00;101940;-140.0;8;10;4.0;275.55;269.45;64;32260.0;0;;;100.0;8;4620.0;;;;101840.0;;;-150.0;;;;;270.35;;;6.2;7.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;5.0;;4620.0;8.0;;5580.0;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;2.400000000000034;;;;;-2.7999999999999545;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2023-11-08T07:00:00+01:00;102230;60.0;1;20;2.1;278.05;276.05;87;57660.0;0;;;;0;;;;;102130.0;;;270.0;277.85;;285.15;;275.65;;;2.9;2.9;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;4.900000000000034;4.7000000000000455;;12.0;;2.5;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-18T16:00:00+01:00;102410;-100.0;6;210;4.1;288.65;281.15;61;55000.0;0;;;;;;;;;102310.0;;;;;;;;;;;;7.7;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.5;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-05T22:00:00+01:00;100980;220.0;3;260;4.5;287.05;278.95;58;60000.0;0;;;100.0;8;2760.0;;;;100880.0;;;1800.0;;;;;280.55;;;6.5;6.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.6;;;;;5.0;;2760.0;8.0;;3360.0;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.900000000000034;;;;;7.400000000000034;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-24T07:00:00+01:00;101560;-170.0;7;310;3.6;277.45;274.45;81;40000.0;0;;;;;;;;;101460.0;;;;276.45;;283.65;;274.15;;;;4.6;-10.0;;0.0;;;;0.0;;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;4.300000000000011;3.3000000000000114;;10.5;;1.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-15T22:00:00+01:00;102370;-10.0;4;20;3.2;283.45;278.25;70;51020.0;0;;;;0;;;;;102270.0;;;450.0;;;;;279.25;;;4.2;5.3;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire, la pression atmosphérique est la même que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.300000000000011;;;;;6.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-12-03T16:00:00+01:00;102120;-90.0;5;240;1.7;282.95;267.85;34;28580.0;0;;;;0;;;;;102020.0;;;750.0;;;;;266.45;;;3.1;3.1;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.800000000000011;;;;;-6.699999999999989;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2023-11-07T22:00:00+01:00;102160;70.0;1;280;3.1;282.95;276.65;65;45450.0;0;;;;1;5580.0;;;;102060.0;;;340.0;;;;;279.25;;;3.9;3.9;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;;5580.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.800000000000011;;;;;6.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-22T10:00:00+01:00;101610;40.0;1;20;7.7;287.65;274.15;40;18000.0;0;;;;;;;;;101510.0;;;;;;;;;;;14.4;14.4;-10.0;;0.0;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.5;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-07T01:00:00+01:00;101920;100.0;1;250;3.1;282.95;277.35;68;60000.0;0;;;;5;4380.0;;;;101820.0;;;880.0;;;;;278.65;;;3.7;4.9;-10.0;;0.0;;;0.0;0.0;0.0;0.0;2.4;;;;;5.0;;4380.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.800000000000011;;;;;5.5;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-12-04T04:00:00+01:00;101680;-260.0;8;40;5.6;277.55;271.75;66;32560.0;0;;;100.0;8;1250.0;;;;101580.0;;;-430.0;;;;;270.35;;;8.3;8.3;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;1110.0;8.0;;1290.0;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;4.400000000000034;;;;;-2.7999999999999545;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2023-12-04T16:00:00+01:00;101100;-30.0;5;360;6.3;283.75;281.85;88;49490.0;0;;;;0;;;;;101000.0;;;-1020.0;;;;;276.75;;;8.8;9.9;-10.0;;0.0;;;0.0;0.0;0.2;1.8;1.8;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.600000000000023;;;;;3.6000000000000227;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2023-12-01T04:00:00+01:00;99810;-30.0;8;210;1.5;284.15;283.25;94;8030.0;0;;;100.0;8;450.0;;;;99710.0;;;-420.0;;;;;282.95;;;2.8;2.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;510.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.0;;;;;9.800000000000011;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;12
07643;2023-11-09T19:00:00+01:00;101430;100.0;3;280;5.7;286.95;280.75;66;60000.0;0;;;;;1750.0;;;;101330.0;;;;283.95;;291.25;;;;;;8.7;-10.0;;0.0;;;;0.0;;1.0;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;13.800000000000011;10.800000000000011;;18.100000000000023;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-15T01:00:00+01:00;102040;120.0;1;300;7.6;291.15;281.95;55;60000.0;0;;;100.0;8;3000.0;;;;101940.0;;;-10.0;;;;;287.25;;;11.4;11.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;;3000.0;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;18.0;;;;;14.100000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-06T16:00:00+01:00;101460;-20.0;5;280;5.9;290.95;277.55;41;46920.0;0;;;;0;;;;;101370.0;;;990.0;;;;;279.15;;;7.9;8.7;-10.0;;0.0;;;0.0;0.0;-0.1;2.4;2.4;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;17.80000000000001;;;;;6.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-10T04:00:00+01:00;101230;-100.0;6;260;4.6;285.85;281.35;74;60000.0;0;;;100.0;6;1250.0;;;;101130.0;;;-230.0;;;;;281.75;;;7.2;7.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;1.0;;;;;6.0;;1380.0;8.0;;1560.0;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.700000000000045;;;;;8.600000000000023;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-26T16:00:00+01:00;101570;-130.0;6;320;2.5;287.25;265.85;22;51210.0;0;;;;0;;;;;101470.0;;;-90.0;;;;;270.55;;;3.3;6.3;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;14.100000000000023;;;;;-2.599999999999966;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-28T19:00:00+01:00;100860;230.0;1;320;4.3;282.15;272.25;50;56170.0;0;;;;0;;;;;100760.0;;;110.0;281.35;;289.45;;276.75;;;6.2;6.2;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;9.0;8.200000000000045;;16.30000000000001;;3.6000000000000227;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-23T19:00:00+01:00;102000;-40.0;6;290;2.5;283.25;273.25;50;56590.0;0;;;;0;;;;;101900.0;;;-80.0;276.45;;290.05;;273.55;;;4.0;5.6;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;10.100000000000023;3.3000000000000114;;16.900000000000034;;0.4000000000000341;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-20T19:00:00+01:00;101540;0.0;5;280;7.8;290.05;278.05;45;60000.0;0;;;100.0;8;4500.0;;;;101440.0;;;-540.0;280.95;;295.45;;278.15;;;10.3;10.8;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;4500.0;8.0;;6960.0;;;;;;;43.577, 3.963167;MONTPELLIER;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;16.900000000000034;7.800000000000011;;22.30000000000001;;5.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-20T22:00:00+01:00;101560;20.0;3;290;7.9;288.75;278.65;51;57790.0;0;;;100.0;8;3360.0;;;;101460.0;;;-550.0;;;;;286.15;;;10.2;12.0;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;3360.0;7.0;;5040.0;8.0;;7380.0;;;;43.577, 3.963167;MONTPELLIER;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;15.600000000000023;;;;;13.0;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-21T22:00:00+01:00;101480;140.0;1;340;5.6;284.65;275.15;52;60000.0;0;;;;0;;;;;101380.0;;;-80.0;;;;;281.45;;;9.7;9.7;-10.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.5;;;;;8.300000000000011;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
07643;2023-11-22T01:00:00+01:00;101550;70.0;1;320;5.1;284.55;273.65;47;60000.0;0;;;;;;;;;101450.0;;;;;;;;;;;;12.3;-10.0;;0.0;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;43.577, 3.963167;MONTPELLIER;En hausse, puis stationnaire, ou en hausse, puis en hausse plus lente;;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;11.400000000000034;;;;;;43.577;3.963167;2;Mauguio;34154;CA du Pays de l'Or;243400470;Hérault;34;Occitanie;76;11
